date,forex_USDMYR=X,sp500,oil_price,inflation,EPU,forex_daily_returns
2022-06-30,4.397299766540527,-3.6618661757760296,-0.8759278267998716,0.0,0.0,0.06371573407535358
2022-07-01,4.40500020980835,2.5245821813676406,1.0553814029047315,0.0,0.0,0.17511754205195018
2022-07-04,4.4045000076293945,0.0,0.0,0.0,0.0,-0.011355327017725791
2022-07-05,4.4105000495910645,-8.23572837779427,0.15841285142366157,0.0,0.0,0.13622526850440853
2022-07-06,4.416999816894531,-0.9748755986966118,0.35731642904301975,0.0,0.0,0.14737030337568235
2022-07-07,4.421999931335449,4.262665817183819,1.4964587965241805,0.0,0.0,0.11320159946108799
2022-07-08,4.42549991607666,2.005254055561867,-0.0830271529819071,0.0,0.0,0.0791493621790762
2022-07-11,4.424499988555908,-0.6680070345652545,-1.1527461422777274,0.0,0.0,-0.02259467946478244
2022-07-12,4.424499988555908,-7.925833692240081,-0.9243878717321574,0.0,0.0,0.0
2022-07-13,4.434500217437744,0.47997363464560294,-0.44569025122100925,0.0,0.0,0.2260194125370596
2022-07-14,4.434500217437744,-0.5399836510715961,-0.299863390215227,0.0,0.0,0.0
2022-07-15,4.441500186920166,1.8897448127604077,1.9201249359436678,0.0,0.0,0.15785250060189604
2022-07-18,4.446499824523926,5.133725099121933,-0.8363571580831342,0.0,0.0,0.11256641660137845
2022-07-19,4.450500011444092,1.5789500688839109,2.762829164595959,0.0,0.0,0.08996260155242908
2022-07-20,4.447500228881836,-1.8806362133138244,0.5895806193263242,0.0,0.0,-0.06740327052111583
2022-07-21,4.44950008392334,-5.779389339573926,0.986137270919718,0.0,0.0,0.04496582211546141
2022-07-22,4.454500198364258,-1.7125080975710527,-0.9332466976346709,0.0,0.0,0.11237474652454615
2022-07-25,4.44950008392334,2.111932486220769,0.13151670479691902,0.0,0.0,-0.11224860743644927
2022-07-26,4.451000213623047,-1.7786904297724115,-1.154320266205866,0.0,0.0,0.03371456728649136
2022-07-27,4.453499794006348,2.400503999487835,2.6156273782937722,0.0,0.0,0.05615772328320112
2022-07-28,4.455999851226807,-0.8636684647699067,1.2133338697180918,0.0,0.0,0.05613691110581964
2022-07-29,4.449999809265137,2.2816890887945362,1.4207760082581844,0.0,0.0,-0.13465085641818364
2022-08-01,4.447999954223633,-4.796190656258648,-0.28230841271976725,0.0,0.0,-0.04494056465665919
2022-08-02,4.449999809265137,0.5644890645886136,-0.6662395550704803,0.0,0.0,0.04496077028068868
2022-08-03,4.453000068664551,-3.9822014189284327,1.5638477163140152,0.0,0.0,0.06742156242720565
2022-08-04,4.454999923706055,-2.338410170909877,-0.07773401640558397,0.0,0.0,0.044910285440513675
2022-08-05,4.455999851226807,0.5308348947856256,-0.16257460597355333,0.0,0.0,0.022445062578579922
2022-08-08,4.453499794006348,1.9660711807664155,-0.12375507238541195,0.0,0.0,-0.05610541525872259
2022-08-09,4.456500053405762,-0.2864721574600715,-0.4248692893594086,0.0,0.0,0.06736857613538483
2022-08-10,4.453000068664551,1.5801108344483783,2.1290637641290244,0.0,0.0,-0.07853662513783721
2022-08-11,4.454999923706055,2.6215555582665973,-0.07054739583503,0.0,0.0,0.044910285440513675
2022-08-12,4.442999839782715,-2.384990552619215,1.7322368774566943,0.0,0.0,-0.26936215777434436
2022-08-15,4.441800117492676,-2.910188709257844,0.39695418998517695,0.0,0.0,-0.027002528320996255
2022-08-16,4.456999778747559,-3.2211215354563283,0.18756797165810912,0.0,0.0,0.3421959757942128
2022-08-17,4.464000225067139,1.82595845758029,-0.7237794954094601,0.0,0.0,0.15706633760586008
2022-08-18,4.4654998779296875,2.7125177313500615,0.2269561170191503,0.0,0.0,0.03359437246726049
2022-08-19,4.4720001220703125,0.29833883211758394,-1.2900001139847905,0.0,0.0,0.14556587881127125
2022-08-22,4.473999977111816,-0.5949028380558663,-2.14000649197158,0.0,0.0,0.04471947645157126
2022-08-23,4.482500076293945,3.890052506094932,-0.22378626777133093,0.0,0.0,0.1899888070096889
2022-08-24,4.490300178527832,1.2267991808045275,0.29161604463010526,0.0,0.0,0.17401231681262175
2022-08-25,4.486499786376953,-2.497631743941786,1.4091605518061545,0.0,0.0,-0.08463559227180895
2022-08-26,4.46999979019165,0.5836585982710529,-3.3688058719518743,0.0,0.0,-0.36776990908156115
2022-08-29,4.465000152587891,4.2445784238815065,-0.6666355799502699,0.0,0.0,-0.11184872121762224
2022-08-30,4.479499816894531,-5.5355145122468645,-1.1028155571448206,0.0,0.0,0.324740510887489
2022-08-31,4.473999977111816,-2.2806594847344708,-0.7817025105971265,0.0,0.0,-0.12277798878285173
2022-09-01,4.473499774932861,-3.2830846914734257,0.29962320243361873,0.0,0.0,-0.011180200749083546
2022-09-02,4.478499889373779,0.3001987465629741,-1.0736500458081055,0.0,0.0,0.11177187196780292
2022-09-05,4.481500148773193,0.0,0.0,0.0,0.0,0.06699250806130319
2022-09-06,4.489799976348877,0.011505130102373862,-0.4095056983834944,0.0,0.0,0.1852019926398052
2022-09-07,4.498000144958496,-5.685997891554228,1.8341016392734,0.0,0.0,0.18263995395819688
2022-09-08,4.499000072479248,1.9526463588589893,0.6610721877456038,0.0,0.0,0.022230491074415326
2022-09-09,4.49399995803833,3.8903518845855523,1.5271449816332883,0.0,0.0,-0.11113834986364868
2022-09-12,4.495500087738037,1.1406819372350219,1.05842727693497,0.0,0.0,0.03338072349163834
2022-09-13,4.500999927520752,-0.5354308808830588,-4.32366134006168,0.0,0.0,0.12234100045322993
2022-09-14,4.502500057220459,1.3400593643982717,0.33870120853238816,0.0,0.0,0.033328809683697
2022-09-15,4.524499893188477,-3.8200777063461033,-1.1317739184353415,0.0,0.0,0.48861378541766864
2022-09-16,4.53249979019165,0.011753391785918055,-0.7182134089448455,0.0,0.0,0.1768128454421536
2022-09-19,4.53249979019165,0.7284722619384176,0.6857100716286535,0.0,0.0,0.0
2022-09-20,4.547500133514404,-1.4930670227109921,-1.1272103097361819,0.0,0.0,0.3309507780941301
2022-09-21,4.556000232696533,-1.7880338204883328,-1.7116493600784488,0.0,0.0,0.18691806338793082
2022-09-22,4.550000190734863,0.6631244347404364,-0.8427580979689431,0.0,0.0,-0.13169538312597373
2022-09-23,4.565000057220459,-5.68930425384675,-1.7232619015461026,0.0,0.0,0.32966738146824603
2022-09-26,4.576000213623047,-2.5781036758586673,-1.0340526208282075,0.0,0.0,0.24096727852584987
2022-09-27,4.577000141143799,2.3334649157747966,-0.21203598092424114,0.0,0.0,0.02185156193339477
2022-09-28,4.608500003814697,4.6496834724572,1.9672139926234733,0.0,0.0,0.6882207056918777
2022-09-29,4.627999782562256,-1.119900367446125,-2.1126437880238824,0.0,0.0,0.4231263693483367
2022-09-30,4.630499839782715,-2.1420724132169333,-1.5066695771983274,0.0,0.0,0.05402025362832852
2022-10-03,4.634500026702881,5.208201661728062,2.5883894952576147,0.0,0.0,0.08638779955889575
2022-10-04,4.645500183105469,3.4556970997991154,3.0583700679551518,0.0,0.0,0.23735368085462394
2022-10-05,4.637499809265137,1.4332010416963303,-0.2017948757084831,0.0,0.0,-0.17221770584419094
2022-10-06,4.629000186920166,0.7862292561714224,-1.0245080846639998,0.0,0.0,-0.1832802737369299
2022-10-07,4.635000228881836,4.737142550562323,-2.8003617786773516,0.0,0.0,0.12961852925872375
2022-10-10,4.647500038146973,-1.6299677743728425,-0.749246363390188,0.0,0.0,0.2696830344742551
2022-10-11,4.6479997634887695,-1.9532523131181256,-0.6519175777754405,0.0,0.0,0.010752562403326671
2022-10-12,4.671000003814697,-2.32792598385676,-0.3290773148014958,0.0,0.0,0.49484168451556787
2022-10-13,4.679999828338623,2.1084038479006306,2.596564246086497,0.0,0.0,0.19267447048973985
2022-10-14,4.690000057220459,-3.9277297452890103,-2.366266361565439,0.0,0.0,0.21368011215048277
2022-10-17,4.69950008392334,-0.17521495714224455,2.6480052302171098,0.0,0.0,0.2025592022809386
2022-10-18,4.7144999504089355,-3.089163840311937,1.1427569666488724,0.0,0.0,0.31918004506286124
2022-10-19,4.715000152587891,3.2963093057149617,-0.6672097293450308,0.0,0.0,0.010609867095490166
2022-10-20,4.7179999351501465,0.5026303797039278,-0.7950909706564868,0.0,0.0,0.06362210954775627
2022-10-21,4.7270002365112305,-1.0816472073338024,2.372481982226482,0.0,0.0,0.190765186197428
2022-10-24,4.735499858856201,-0.552617523619725,1.1881976654619875,0.0,0.0,0.17981006811296218
2022-10-25,4.735499858856201,0.8749087819218238,1.6266654579669915,0.0,0.0,0.0
2022-10-26,4.732500076293945,3.035635228022948,-0.7387716072364547,0.0,0.0,-0.06334669309820962
2022-10-27,4.710999965667725,1.3309044707156659,-0.6082610618211248,0.0,0.0,-0.4543076657075873
2022-10-28,4.7129998207092285,-1.3246523135616028,2.46263778959277,0.0,0.0,0.04245075474587079
2022-10-31,4.71999979019165,-1.5585924036402687,-0.745440410765752,0.0,0.0,0.14852471353092866
2022-11-01,4.71999979019165,2.126434754700801,-0.4101230608784645,0.0,0.0,0.0
2022-11-02,4.734000205993652,1.84451420477183,-2.500198485734284,0.0,0.0,0.29661899204096454
2022-11-03,4.736000061035156,-2.03333536783854,-1.058599231542967,0.0,0.0,0.042244506854305364
2022-11-04,4.742000102996826,5.035729311118531,1.3618724670070526,0.0,0.0,0.1266900735714671
2022-11-07,4.745500087738037,-0.8854332031313694,0.9613981920559844,0.0,0.0,0.0738081962292414
2022-11-08,4.745500087738037,-3.137593664552174,0.5597892802462701,0.0,0.0,0.0
2022-11-09,4.734000205993652,-3.4641791746627515,-2.077788695478977,0.0,0.0,-0.24233234710288043
2022-11-10,4.689499855041504,0.745659298607726,5.543448436034493,0.0,0.0,-0.94001582204849
2022-11-11,4.697999954223633,2.8796089147890003,0.9240746788147902,0.0,0.0,0.18125811802702785
2022-11-14,4.625,-3.473467142188813,-0.8935777048800997,0.0,0.0,-1.5538517440385258
2022-11-15,4.59250020980835,1.2227732488398813,0.8713116550319144,0.0,0.0,-0.7026981663059595
2022-11-16,4.5625,-1.5301447987488226,-0.8252046497990273,0.0,0.0,-0.6532435152485583
2022-11-17,4.542500019073486,-4.615021751664128,-0.30893228355314273,0.0,0.0,-0.4383557463345511
2022-11-18,4.551300048828125,-1.9108250493097723,0.47585819088147296,0.0,0.0,0.1937265760635798
2022-11-21,4.551300048828125,-0.4370610216262061,-0.3883688698329779,0.0,0.0,0.0
2022-11-22,4.576499938964844,1.5301562021099446,1.3579987927526016,0.0,0.0,0.5536855374588479
2022-11-23,4.567500114440918,-3.718338011501676,0.5914689147847652,0.0,0.0,-0.19665300216220594
2022-11-24,4.572000026702881,0.0,0.0,0.0,0.0,0.09852024409886528
2022-11-25,4.492499828338623,-2.1298481012460013,-0.02830441976333642,0.0,0.0,-1.7388494728769688
2022-11-28,4.477499961853027,1.2585200574664945,-1.5444192913123267,0.0,0.0,-0.33388685717864464
2022-11-29,4.474999904632568,1.2428781862032556,-0.15918653377758885,0.0,0.0,-0.0558360076328035
2022-11-30,4.50629997253418,3.0051230117962957,3.0947872397389053,0.0,0.0,0.6994428730425106
2022-12-01,4.475299835205078,0.8317791974691735,-0.08676332180498347,0.0,0.0,-0.687928844463237
2022-12-02,4.402500152587891,-1.5267149041281347,-0.1194660488065602,0.0,0.0,-1.626699557524769
2022-12-05,4.385499954223633,-3.8134570189329753,-1.7894212283564803,0.0,0.0,-0.38614872856426175
